"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000145721",319.981345775713,0.0104305283975032,0.0763697063679071,0.446869748595942,0.884147778730646
"ENSG00000145723",92.7797158129144,-0.0125364504053149,0.0762706823388524,0.434497569618951,0.881424376101302
"ENSG00000145725",687.095347489399,0.0103312672820211,0.0750268452235976,0.588515548893565,0.91676535522045
"ENSG00000145730",1140.87130307212,0.0264275917251432,0.0813736365052294,0.116718889161173,0.756689133401782
"ENSG00000145734",2075.7955543148,0.0287745736880237,0.07444244215456,0.383537543379324,0.865163213262624
"ENSG00000145736",36.1570305583136,-0.0193956491470577,0.0792281451272794,0.118569434376758,0.759482505229609
"ENSG00000145740",208.415813351917,0.03130207532864,0.0785714924938715,0.279463965456006,0.834876334445317
"ENSG00000145741",693.760454049696,0.013661829827117,0.0732086299092699,0.596117669445714,0.918286316917226
"ENSG00000145743",1071.50116443418,0.0308139050151119,0.0801571392075678,0.229968494200109,0.814580112146953
"ENSG00000145757",8.10741906561095,-0.00315843019248475,0.0759717799766816,0.758879863927175,0.962115355639284
"ENSG00000145777",1.18833226063143,-0.00391697571950166,0.0766028768012633,0.394528846088981,NA
"ENSG00000145779",22.2047961854393,-0.00266335139171103,0.0756543701447055,0.825540602683784,0.974080281163757
"ENSG00000145780",850.826529920773,0.00650429740366262,0.0712752920554519,0.8093560162024,0.972239028668547
"ENSG00000145781",122.336318839277,0.00723088444305919,0.0748476070675052,0.686634338590772,0.946230147812117
"ENSG00000145782",413.527788023319,-0.0110301591079804,0.0746724965108939,0.588560501976185,0.91676535522045
"ENSG00000145794",1451.67863532102,-0.0210326557712988,0.0789866634570471,0.205274002615624,0.806946928394256
"ENSG00000145808",143.06708887232,0.0239136580423377,0.0790530409087557,0.239697345147177,0.820656034187213
"ENSG00000145817",237.905201580082,0.00963881622228934,0.0745761204041307,0.631676498052714,0.930571085874306
"ENSG00000145819",3834.92210789593,0.0236228250314302,0.0775581759277215,0.314418513242171,0.84681291824718
"ENSG00000145824",506.132796950056,0.0178491628380551,0.0788306962316861,0.121688914546589,0.759766956048871
"ENSG00000145832",267.780154641697,-0.0244250253910334,0.0812980569891042,0.0641543683241814,0.715835158346173
"ENSG00000145833",808.941408319562,-0.0159887316694993,0.0719687897970803,0.5763999558085,0.913315127236945
"ENSG00000145839",5.53531879135127,-0.00881488016187009,0.0769245424284903,0.272490750801251,NA
"ENSG00000145850",6.26070258444987,0.00891149055823611,0.0772035142738335,0.0879390172197916,0.743354494143408
"ENSG00000145860",750.422991820522,0.0124207310657725,0.0748040562217645,0.569070369789063,0.911156469567366
"ENSG00000145861",27.1248028253059,0.0286223804678638,0.0825640785552077,0.0939111211682526,0.745599393655055
"ENSG00000145863",54.2517544928624,-0.00766091180634617,0.0771052461223364,NA,NA
"ENSG00000145864",2185.56339737487,0.0133963014233981,0.0773093318847293,0.279227319306414,0.834795805482068
"ENSG00000145868",531.418461192446,0.0239914699083571,0.0758492744931783,0.380047351618841,0.864060321496028
"ENSG00000145879",14.4393236803301,-0.0111640248534887,0.0766546490771902,0.387210099573752,0.865474318554931
"ENSG00000145882",236.43478560739,0.046447234703052,0.0949626357368476,0.0356503520679331,0.657311851604408
"ENSG00000145888",15.8662083551684,0.00859558402226254,0.0764127115377709,0.455321119850962,0.886080249801244
"ENSG00000145901",784.146835171442,0.00913918419309745,0.0713372650265279,0.740254030022795,0.959235185421549
"ENSG00000145907",1150.0144235889,-0.0186705925309626,0.0707721358201431,0.553015001302589,0.907023171067138
"ENSG00000145908",46.7956655836553,-0.0140522705950048,0.077145500364842,0.316372235341951,0.847566118311774
"ENSG00000145911",303.272654414082,0.0234021477144114,0.0802768460331316,0.132738639080229,0.767580740349245
"ENSG00000145912",155.935975944726,0.00256885922312109,0.0729597554141345,0.906814047394472,0.987420640659002
"ENSG00000145916",607.371306969209,0.020922499396856,0.0765731112642828,0.369984584737792,0.861351652506085
"ENSG00000145919",282.343824856083,-0.00842767714378173,0.0722352588058308,0.739766317327207,0.959235185421549
"ENSG00000145920",13286.1320896753,0.0320365467374604,0.0847176983183694,0.0612083097575242,0.71022081001023
"ENSG00000145934",1605.17285253778,0.0328286078664022,0.084972682187545,0.0675733194185751,0.716449098099681
"ENSG00000145936",32.5715503807182,-0.0149147969280143,0.0774015995185211,0.285481961040039,0.83807391217208
"ENSG00000145945",301.666369060452,0.0158703821463674,0.0756934327055386,0.473810336234573,0.889561594718704
"ENSG00000145949",47.6416683210696,0.00310164192065315,0.0746906362280046,0.855882924402511,0.977382726070479
"ENSG00000145975",7.49720968774002,-0.00422655509328499,0.0758846287270384,0.709402309196301,0.952461479718118
"ENSG00000145979",165.66636731303,0.0066242006452642,0.0735423068809456,0.755398727576665,0.961330744160021
"ENSG00000145982",283.384633781416,0.0793028292684352,0.131651148569796,0.0289512708426416,0.642761815260456
"ENSG00000145990",3586.35558083325,0.0154438979462108,0.0765600744298162,0.348163166955379,0.856201394635282
"ENSG00000145996",231.062233101271,-0.0143692074058019,0.0750055983547069,0.500717754821616,0.895732892656928
"ENSG00000146001",113.536627034166,0.0293850809567134,0.0807501110649873,0.204269542458555,0.80684267509132
"ENSG00000146005",2415.69440801352,-0.0104471406140208,0.0752728879993565,0.570008236006764,0.911375080445815
"ENSG00000146006",725.016870443064,0.00460713691160174,0.0751698395074514,0.766733187198348,0.964683758138036
"ENSG00000146007",667.762739580602,0.0437477244834467,0.0916976764392065,0.0575782040173924,0.70134240987789
"ENSG00000146013",3.48066472953997,-0.00825793473178454,0.0771672204844138,0.0420947028052175,NA
"ENSG00000146021",1034.4665377445,-0.0166764678829333,0.0765769849233764,0.383815635662267,0.865163213262624
"ENSG00000146038",29.8200759073867,0.00978082921028095,0.0761502399237885,0.488552176071427,0.89299873794278
"ENSG00000146054",79.6966848827887,-0.00386308631818373,0.0749665352482327,0.806636103181563,0.97179669607971
"ENSG00000146063",1148.34415557785,-0.00458092873238256,0.0744951205000369,0.798315024222566,0.970300484137329
"ENSG00000146066",188.414173618394,0.00767460356476748,0.0723138068683142,0.760304895932909,0.962520561383331
"ENSG00000146067",1317.73328041431,0.00357900822300987,0.0725528509703136,0.881878743370607,0.983727296455265
"ENSG00000146070",51.7826347812578,0.00754110710053849,0.0762449836897191,0.515514645029645,0.89904462369524
"ENSG00000146072",883.174223341769,0.0389935857723973,0.0868382324626444,0.111512678177632,0.755441761538297
"ENSG00000146083",1247.13327495637,0.0340441158445348,0.0823107290728265,0.188819242563886,0.796915176484952
"ENSG00000146085",449.433782629198,0.00887846412793767,0.0742949314465057,0.6591017271105,0.938702227413424
"ENSG00000146090",208.36986215936,-0.0265734216041094,0.0821251057552985,0.0658800978533685,0.716449098099681
"ENSG00000146094",167.652816021142,-0.00579197064722463,0.0755537759749336,0.678364044734396,0.943103102790722
"ENSG00000146109",134.426415579708,0.0362961676928019,0.0824938464796616,0.19224817351643,0.798887840561989
"ENSG00000146112",477.308599256535,0.00961266516654699,0.075590257788472,0.561064388987008,0.908887150195838
"ENSG00000146122",4539.70829550589,-0.00471569201595648,0.0759799301937384,0.665037001944319,0.939434921569475
"ENSG00000146143",46.0105428823713,-0.0260855545180685,0.0807045295982619,0.15943772329786,0.778679023142922
"ENSG00000146147",1116.80424851931,0.0225947647110024,0.0800050015287333,0.135234601495841,0.772385211776838
"ENSG00000146151",243.23248629586,0.0163375353173841,0.0775261272186223,0.289534776899631,0.839053863416013
"ENSG00000146166",1.24214222492257,-0.00121352517072818,0.0765287207753397,0.720189850970153,NA
"ENSG00000146192",221.868798516737,-0.009116741438511,0.0763429113176771,0.463276967454614,0.886937109417709
"ENSG00000146197",328.018706733626,-0.0445927986807125,0.0919734477025877,0.0621261431664582,0.711584949645059
"ENSG00000146205",99.4898365347483,-0.000902816390073499,0.075434406594151,0.942606946797818,0.992087421320155
"ENSG00000146215",65.2147689341503,-0.022874788167578,0.0796861032287665,0.171500624242799,0.786254622798672
"ENSG00000146216",2800.05594160713,0.0212055279444806,0.0771906100050298,0.336779341842472,0.849402937584871
"ENSG00000146221",51.6597947327282,0.0133726943781818,0.0770632403116671,0.325391376474577,0.848276123234051
"ENSG00000146223",720.648367068537,0.0444951595073458,0.0862007369073489,0.16083181061593,0.779461257083758
"ENSG00000146232",163.791692188397,0.0273091746894159,0.0832576278635689,NA,NA
"ENSG00000146233",25.0670983616116,-0.0136828664596125,0.0777596679478942,0.16922085094718,0.783696508671534
"ENSG00000146242",124.821462407949,0.0221491324787796,0.080685453176191,0.0402652328862965,0.668493439092599
"ENSG00000146243",125.218907497835,-0.0180090262618724,0.0768689686765797,0.350541229867507,0.857297806055484
"ENSG00000146247",1707.16885038589,-0.0261047009636849,0.080027836740245,0.203089362574096,0.805665452088959
"ENSG00000146250",30.7019552205983,0.0389383702222181,0.09005321955369,0.0199896029418729,0.621273785513847
"ENSG00000146263",120.071335202175,-0.0202312739796413,0.0786306718834388,0.219771860680016,0.81178613063883
"ENSG00000146267",763.711161872992,0.0151395066726346,0.0775343249295382,0.266049847717326,0.83161300536107
"ENSG00000146276",3.24561210030927,-0.00642213268953717,0.0765981847317347,0.403511608415618,NA
"ENSG00000146278",1640.55423702678,-0.00352762528760246,0.069551152084002,0.901756361109672,0.986825593745538
"ENSG00000146281",231.195714911711,-0.0400909927015092,0.0868508022082548,0.118440937352797,0.759482505229609
"ENSG00000146282",184.899014810835,-0.0257000598742212,0.0786013970453973,0.274657924716008,0.83312889727776
"ENSG00000146285",13.8391483955374,0.00385533105384145,0.0761281508347667,0.68807783833204,0.946230147812117
"ENSG00000146350",231.77538377355,0.00973117858610274,0.0754474683560966,0.566889128535121,0.910402808600567
"ENSG00000146352",1435.14342024347,-0.000260977844706232,0.075311108411422,0.98166429442141,0.99658216891526
"ENSG00000146360",62.0593139024452,-0.0104054483477046,0.0769985561040446,0.291375307240111,0.839538209305079
"ENSG00000146373",332.427600015019,-0.0261343667477934,0.0742048232021821,0.398712573505446,0.867418495687928
"ENSG00000146374",57.3516631781526,-0.00801108527423724,0.0763974777585712,0.461126366126235,0.886410810534582
"ENSG00000146376",115.68651895064,-0.00305402568160652,0.0738200927474926,0.951606702695153,0.993210544548737
"ENSG00000146386",41.5773616685092,0.0278072525769471,0.0828391493809728,0.0527947754840371,0.699018203273383
"ENSG00000146409",358.051081089112,0.0168146721744835,0.0757569032023747,0.440917683342698,0.882033556052208
"ENSG00000146410",3.2210532306788,0.011406551917843,0.0775902117868139,0.082901660020369,NA
"ENSG00000146411",198.233884904771,-0.0131737460914979,0.0751457063895328,0.519887427922006,0.900395770055087
"ENSG00000146414",1469.63928785844,-0.0481621082723889,0.0952308610463215,0.0442518230196674,0.677365239276043
"ENSG00000146416",436.713768438757,0.0215711834190399,0.0778824792530039,0.297716807032962,0.839680708315083
"ENSG00000146425",155.194211763715,-0.016786967340434,0.0746166626929571,0.489834806906211,0.893896664210452
"ENSG00000146426",423.920876285642,0.00726858350101793,0.0748452986034911,0.67996633443255,0.943414143523759
"ENSG00000146433",875.053223099441,0.00506267203202602,0.0741830847805317,0.795200145857579,0.970129519953825
"ENSG00000146453",66.7018444779618,0.0195324633312437,0.0800542185833144,NA,NA
"ENSG00000146457",515.115475582625,-0.00492757116464763,0.0698348910846915,0.847792423504883,0.976899515025597
"ENSG00000146463",1015.92851250398,0.0019157456198136,0.0724829836969211,0.948041977180597,0.992356756467819
"ENSG00000146469",25.8530220864275,0.0208615565385819,0.0800966896820301,0.0556878753391369,0.699927530048336
"ENSG00000146476",127.137187285907,0.00878579082406129,0.0754194627802831,0.596913388324512,0.918654336918952
"ENSG00000146477",43.3407939612015,-0.00340298669274766,0.0751079502723464,0.821539416558963,0.973428422762603
"ENSG00000146521",1.22419660193177,-0.000272652361797632,0.07647948031917,0.94692831600622,NA
"ENSG00000146530",43.105597454573,0.0074749895725875,0.076408517886302,0.473639856388378,0.889471852952511
"ENSG00000146535",2478.58639988794,-0.0153929742372798,0.0749819241328583,0.494508447687524,0.895703744408521
"ENSG00000146540",836.461450100103,0.0402208425892669,0.0882592433209658,0.092003151191441,0.744907920560555
"ENSG00000146555",264.644983278817,0.00249182578054291,0.0739460062133245,0.92192156173701,0.989110118883177
"ENSG00000146556",52.2162796711775,-0.00175347897356757,0.0743889228327088,0.925090886953417,0.989713621726924
"ENSG00000146574",57.4019005523685,-0.0366205222219349,0.0865925745270468,0.0787123311876821,0.733220105476925
"ENSG00000146576",339.916319673183,0.0125162536409573,0.073957867209622,0.592561389179463,0.917234087540066
"ENSG00000146587",329.354317405211,-0.00127778100432041,0.0707968233443264,0.960983210233135,0.993916898381243
"ENSG00000146592",772.019845895907,-0.0131959507647956,0.0775710251279889,0.204355555212954,0.806878788137523
"ENSG00000146618",2.05568160080718,0.000782059627934454,0.0764125443482322,0.882637168060686,NA
"ENSG00000146648",1417.05988324235,-0.0079493956302002,0.075619688443342,0.596238700643311,0.918291330581193
"ENSG00000146666",4.59246536548827,-0.000434944989782134,0.0760503866203225,0.960388739089276,NA
"ENSG00000146670",35.6938197067281,0.0465877677497554,0.0969989205159995,0.00971346938417272,0.5235026710289
"ENSG00000146674",158.041339193371,-0.00274637921745791,0.0751672935634948,0.855570764583623,0.977382726070479
"ENSG00000146676",1254.38856539103,0.00505024485355623,0.0726329059210346,0.834772332833724,0.974188023268856
"ENSG00000146677",15.7594036174876,0.00363112527553109,0.0750605638435702,0.8209387260659,0.97333980687791
"ENSG00000146678",5.48180636103347,0.00959036509031006,0.0768860962358705,0.312473271336834,NA
"ENSG00000146700",32.1707777815252,0.0205747188554875,0.0791222491770031,0.173690238674312,0.786471903098283
"ENSG00000146701",1328.32315149159,0.0496703566915759,0.0983696395825329,0.0271033770758723,0.635850730285043
"ENSG00000146707",69.5619148362809,0.0168408854187391,0.0757993045554821,0.437717590829978,0.881569992308839
"ENSG00000146729",464.624627078367,0.0168858985556097,0.0768380958643299,0.359999988419816,0.85899371726933
"ENSG00000146731",750.559304607348,0.0270235948919336,0.0796080972480382,0.236777737550346,0.818826773146529
"ENSG00000146733",179.944722032643,-0.0210481733298973,0.0770470559570521,0.338256367460304,0.849868269246679
"ENSG00000146755",1.97301969662993,-0.00369642031803812,0.0765120190744279,0.514526194482251,NA
"ENSG00000146757",127.710951235919,-0.00895681738867831,0.0760632466604446,0.513939987882156,0.89904462369524
"ENSG00000146776",356.80665425707,-0.00933909126849179,0.070611249113253,0.743032950867505,0.959400063761765
"ENSG00000146802",239.690228396318,-0.0077160008489595,0.074847495101851,0.667237639091563,0.939748305159075
"ENSG00000146809",4.23338132003071,0.00331339542737001,0.0766798628589449,NA,NA
"ENSG00000146826",285.134969224813,0.0340808466695703,0.0840335493712269,0.129412939714132,0.765799906972948
"ENSG00000146828",547.436644916391,-0.0361761907500234,0.086267014176246,0.0820161967958275,0.735922777306457
"ENSG00000146830",1826.89288166558,-0.00517399360216378,0.073940423882745,0.781193921253143,0.967775191664783
"ENSG00000146833",314.490659404691,-0.0410753978137309,0.0851362462626633,0.159793624668026,0.778679023142922
"ENSG00000146834",621.97325750792,0.0134697623812676,0.0738351960754462,0.579803896822665,0.91394288946397
"ENSG00000146839",1.26047531693605,0.00507140920949393,0.0767947416058865,0.0861190973880489,NA
"ENSG00000146842",137.422797362156,0.00418067228347181,0.0750065426174155,0.794869421070989,0.970129519953825
"ENSG00000146856",82.5172587499243,-0.00235923991874222,0.0748530347120982,0.878184962637333,0.982694515354657
"ENSG00000146857",1.84083106855206,-0.00108535936233005,0.0765027121172858,0.780166767923644,NA
"ENSG00000146858",47.7844286069118,0.0102717387473516,0.0746255081528568,0.616437171019298,0.924957074556948
"ENSG00000146859",190.516873731803,-0.0199071024541292,0.0783303938125677,0.240307231839082,0.821128891594061
"ENSG00000146872",469.737564092925,-0.0207651654461208,0.0740438451922673,0.458690127895627,0.886410810534582
"ENSG00000146904",37.0128551332267,0.013557367766353,0.0781067293634765,NA,NA
"ENSG00000146909",421.033679232007,0.0499259191596714,0.0931199623645192,0.0942872991282404,0.746060394459916
"ENSG00000146910",2.07199757434531,-0.00602469772120231,0.0767460253259239,0.277988404242212,NA
"ENSG00000146918",146.662791431691,-0.0240862130609464,0.0788191222713281,0.253255676495309,0.824924329851196
"ENSG00000146938",666.063258420078,0.019945640181093,0.0767918659295385,0.362848116746247,0.859292393974423
"ENSG00000146950",556.265345747258,0.0265513261000349,0.08116451856032,0.138986201356397,0.775219712075545
"ENSG00000146955",1.90356264602222,-0.00435777790174305,0.0765877506497688,0.415979623343748,NA
"ENSG00000146963",470.876414789021,0.00482877076192787,0.0740373291140685,0.808098456225385,0.972134586944949
"ENSG00000146966",825.541196793122,-0.0175833290282234,0.076407298914921,0.398756132149049,0.867418495687928
"ENSG00000147003",1.5485826432227,0.00232964091107449,0.0765021119074876,0.616626589214134,NA
"ENSG00000147010",716.17702165412,0.00735843167989312,0.0740390358392813,0.72203890098795,0.956552542425198
"ENSG00000147027",800.754012435287,-0.00119315026339434,0.072899446195765,0.939165789336731,0.991773471927633
"ENSG00000147036",120.153558486652,0.00678524545596645,0.0761433716922208,0.558162204429475,0.908168889716826
"ENSG00000147041",113.764770514469,0.000340077787707289,0.0754364577072763,0.982285635263388,0.996803568487791
"ENSG00000147044",841.412484171117,-0.00128625364249264,0.0718600757201758,0.965737176624086,0.994490149683982
"ENSG00000147050",520.090742904479,-0.0305908169948319,0.0830632577041104,0.111258877013784,0.755441761538297
"ENSG00000147059",50.6763105635966,0.00584044781385708,0.0748137394205349,0.737398136706835,0.959235185421549
"ENSG00000147065",1583.0909849148,-0.00226776417349778,0.0744743954318972,0.895492846180997,0.985592547042669
"ENSG00000147082",19.3289173742737,-0.00542995672736921,0.0762259943029982,0.581029157799197,0.914231734961302
"ENSG00000147099",351.814894479351,-0.00810462155379254,0.074028109690136,0.69643769411973,0.949183137517623
"ENSG00000147100",389.422447415564,0.00950057547621765,0.0694739990980758,0.755708937264423,0.961413960349357
"ENSG00000147113",209.168477200821,-0.00901668700249326,0.075516689265515,0.578272520866825,0.913458423256453
"ENSG00000147117",36.9146546619489,0.0131537968813881,0.0753126077785602,0.515486149599584,0.89904462369524
"ENSG00000147118",133.511661952808,-0.0505761453287573,0.0948141372015138,0.0778236413134005,0.733220105476925
"ENSG00000147119",182.069538352553,0.00656492141088886,0.0753024391878663,0.669901289525465,0.939748305159075
"ENSG00000147121",173.646638193221,-0.0185752833145438,0.074429118824995,0.472223133561887,0.888950541063066
"ENSG00000147123",352.454764046523,0.0260424523006017,0.0785085789809441,0.279872352999767,0.835373731316761
"ENSG00000147124",211.98367444431,0.000506795494226232,0.0699449891455732,0.986961563990204,0.997556959397346
"ENSG00000147127",19.936797323022,-0.0217254297867306,0.0795381323147477,0.156987659060683,0.778679023142922
"ENSG00000147130",1119.2056633329,0.0240817412075297,0.0756818655578015,0.388556968841394,0.865474318554931
"ENSG00000147133",1126.70418095545,0.00848330731337922,0.0722472831000146,0.740478121391646,0.959235185421549
"ENSG00000147138",1.82394098473411,-0.00588036154889447,0.0767461793909458,0.270113615216012,NA
"ENSG00000147140",1259.16580518073,0.0188966849637711,0.0713232901356389,0.534065971815379,0.902624126304086
"ENSG00000147144",235.076721867638,-0.00973083447981612,0.0756688575449368,0.547073470186952,0.906571774357791
"ENSG00000147145",17.168687107181,-0.00459338803492739,0.0760751646862597,0.656105092714737,0.938359237456354
"ENSG00000147155",59.7252458644409,0.00535637094462019,0.07433837966112,0.777675632009726,0.966759566907287
"ENSG00000147162",3607.89070184438,-0.00987426184415293,0.0748605434980648,0.609176577118559,0.922455486871596
"ENSG00000147164",548.202644623348,0.0130213687101817,0.0724775928233489,0.626579347895785,0.929198565287322
"ENSG00000147166",15.7351608083048,0.00575028678095264,0.0765987167983805,0.409078252291847,0.870492474656419
"ENSG00000147168",5.21663595821887,-0.00726142113682491,0.0765571546601979,0.422709095127428,NA
"ENSG00000147174",131.346363251714,0.0020096658841437,0.0758119673111487,0.861743434629847,0.978774360288696
"ENSG00000147180",302.514854764998,0.0231634383708356,0.0795744266511169,0.188378071214964,0.796915176484952
"ENSG00000147202",347.160873282331,0.00737322101910983,0.074985603299966,0.669245238726657,0.939748305159075
"ENSG00000147206",3.24448507315112,-0.0145899127137028,0.0783545401141133,0.042106085929328,NA
"ENSG00000147223",3.34960940075184,0.00665503140900758,0.0768814422981958,0.163562459550001,NA
"ENSG00000147224",297.332567911993,0.022297369784234,0.0786716709340823,0.248340712467912,0.824924329851196
"ENSG00000147231",95.6507726689791,-0.00172673761230927,0.0748196447411874,0.912350159552517,0.987482739567775
"ENSG00000147234",335.784886686756,-0.0181063115754226,0.0774924271825943,0.306924039617871,0.844105403826987
"ENSG00000147246",88.5409999778597,-0.00633803811057025,0.0762686212761286,0.536549748979777,0.903090808403094
"ENSG00000147251",198.451535176829,-0.0278497154914252,0.0820766612316358,0.10768024672533,0.754272524856694
"ENSG00000147255",61.710992943331,-0.00441529438556953,0.0752002592413871,0.768706911292182,0.964706145478716
"ENSG00000147256",18.62690860082,0.0158903941093254,0.077880911718731,0.224277015616211,0.812528963403916
"ENSG00000147257",9.93699126029547,-0.0359433127099313,0.088392842194002,0.0104401645693044,0.535663882317076
"ENSG00000147274",825.967305485709,0.0066194016592831,0.0743374357144347,0.758569122238248,0.961972006132723
"ENSG00000147316",315.464907490577,-0.0310620980914889,0.0798262923203095,0.244785362618086,0.823974371175278
"ENSG00000147324",986.681021927965,0.0203303910074325,0.076389332422195,0.388495939982829,0.865474318554931
"ENSG00000147364",606.572454496745,-0.0195411406000639,0.0754211795077809,0.426428092731711,0.877911469355377
"ENSG00000147378",3.42110588789319,0.0107709054602579,0.0776082984408517,0.0204599453020882,NA
"ENSG00000147383",147.994239526698,-0.0113012859019661,0.0761850458581771,0.460278917756729,0.886410810534582
"ENSG00000147394",103.09746168988,-0.00790878622363659,0.0758464725281052,0.570860872302248,0.911617623424311
"ENSG00000147400",226.329636007646,0.0037934612565117,0.074970282856118,0.817493527058973,0.972851486735717
"ENSG00000147403",1279.08999882023,-0.00976194942794438,0.073091027734294,0.695962661553195,0.949014718212891
"ENSG00000147408",967.747362604055,0.0508184634877891,0.0895896075104543,0.136081337647957,0.77281430831265
"ENSG00000147416",2456.37130161872,0.021440927262036,0.079733036216227,0.128498500485648,0.765341498883875
"ENSG00000147419",429.526662334326,0.0166026759997902,0.0753479746411049,0.465594399652255,0.887715334534372
"ENSG00000147421",1248.10804009213,-0.0812279001370646,0.123618113132484,0.0497057848193202,0.692374375681015
"ENSG00000147432",11.9224220567993,0.00297390494328522,0.0760300390916386,0.764079793109653,0.964156682220585
"ENSG00000147434",9.97625582882418,0.0090526372097564,0.0767636329732548,0.350328926060673,0.857297806055484
"ENSG00000147437",30.849148954942,-0.0339207218493654,0.0871743354897521,0.00826233723018146,0.505751112175828
"ENSG00000147439",224.025163467683,-0.00840746188483741,0.0752182397776699,0.620636474264703,0.926462723467198
"ENSG00000147443",8.52424695409455,0.00921472130904747,0.0770334401219805,0.231875542963275,0.815418948911056
"ENSG00000147454",647.055020803371,-0.00195278952854479,0.0724570007554997,0.932012951113026,0.990407065316272
"ENSG00000147457",504.337493899935,0.0203682482226454,0.075325929167802,0.42717383712631,0.877911469355377
"ENSG00000147459",2195.74121533326,-0.0213821359224775,0.0803037992457349,0.0420876533771225,0.672453876143036
"ENSG00000147465",68.9607295415784,0.0213795965463107,0.0792923917148486,0.173046320806869,0.786471903098283
"ENSG00000147471",487.71427879059,0.0137318827405931,0.0722138520864057,0.644593136299172,0.933540774408605
"ENSG00000147475",481.726476293248,0.0170975623820643,0.0754247703922471,0.455667191592111,0.886080249801244
"ENSG00000147481",634.729732120951,0.0140674712576701,0.0765341863814585,0.399741596686738,0.867616757611304
"ENSG00000147485",40.2341774378892,0.0368548961131543,0.0876056862081214,0.0498922398073179,0.692612468926088
"ENSG00000147488",1502.16128356168,-0.0129923055172812,0.077792887740609,0.119217470714031,0.759482505229609
"ENSG00000147509",210.665841264133,0.0405973582998726,0.0904205260602856,0.038939506703038,0.660865138833332
"ENSG00000147526",4778.50530574849,0.0235773920125316,0.0750631859559427,0.404643660748731,0.869522759789813
"ENSG00000147533",238.324102683923,-0.0161696827462921,0.0774434315795507,0.296391282109334,0.839680708315083
"ENSG00000147535",263.92297695003,-0.0113388673045687,0.073522078213761,0.632471177380949,0.930605249042289
"ENSG00000147536",21.3488406049335,-0.00375786326749298,0.0758184756577806,0.744836934458241,0.959751943597952
"ENSG00000147548",2792.05579597733,-0.0118746209992082,0.0715811701587617,0.666614429463621,0.939484474126924
"ENSG00000147570",2.81672337632627,0.0041428748207621,0.0765059861552869,0.504862237984615,NA
"ENSG00000147571",14.6958486622285,2.24616322125737,0.631889307195224,1.5701149165786e-05,0.0344391622660545
"ENSG00000147573",3.39879978395001,-0.00534111241843579,0.0767797032298049,0.165397222856328,NA
"ENSG00000147576",80.6888212929238,0.0122610107951204,0.0759643957234775,0.476833128740029,0.88968063950991
"ENSG00000147586",54.1385692359694,0.0272530176985878,0.0795325826394462,0.240664656028424,0.821128891594061
"ENSG00000147588",2078.20488241141,-0.00553461146415362,0.0753554665862365,0.707577125711528,0.952352844720784
"ENSG00000147592",24.9384623383414,-0.013971045084081,0.077148603459828,0.31467444132161,0.84681291824718
"ENSG00000147601",389.820377301956,-0.0260445287683156,0.0785016636349637,0.280790533772454,0.836375686541928
"ENSG00000147604",1078.76768981919,-0.0223379216892747,0.0744937375240578,0.441807637608795,0.882202066068596
"ENSG00000147606",6.97672289878055,-0.0130590670201918,0.077624283412212,0.180265232206722,0.791069052395476
"ENSG00000147642",1388.487855758,0.0223559733152311,0.0793444366660085,0.186321640738337,0.795862817910009
"ENSG00000147647",16.7824951424417,0.0168321343510238,0.0781033392717203,0.209551164634413,0.80881406757437
"ENSG00000147649",1238.2089982374,0.000717706637800868,0.0725178930978247,0.968965710174715,0.994970438208307
"ENSG00000147650",409.909896350747,0.0405233346656421,0.0894636468773722,0.0610986855744029,0.71022081001023
"ENSG00000147654",155.913543645841,0.00573443309491299,0.0732563100322009,0.797734174521602,0.970300484137329
"ENSG00000147655",303.337459283847,0.0174233868963075,0.0786417423144376,0.139013855062904,0.775219712075545
"ENSG00000147669",143.627286128986,0.00894359225351728,0.0759676672786231,0.533363651454051,0.902624126304086
"ENSG00000147676",341.562677886788,0.0222736611147569,0.0804427533622469,0.0723056898937203,0.72116637502562
"ENSG00000147677",669.483016232804,-0.00397101354281899,0.0728032317024483,0.862067449492314,0.978778514975336
"ENSG00000147679",153.965269447917,-0.00324265921395955,0.0732593895531183,0.879338518960389,0.983055944510551
"ENSG00000147684",509.895650127558,0.009706381618341,0.0719066180822283,0.715575811271605,0.95404067108094
"ENSG00000147687",108.518652734869,-0.0125617153139358,0.0746845774929542,0.55711139013313,0.908168889716826
"ENSG00000147689",4.39258279296364,0.0112702078434342,0.0776328411744954,0.0506478199350833,NA
"ENSG00000147697",2.54921050526068,-0.00307696133894286,0.0765396837635646,0.512081244216739,NA
"ENSG00000147724",716.013537011909,0.0291984698414346,0.0818742809566353,0.148709722881738,0.775593868100841
"ENSG00000147789",314.822614088104,0.00027108220080693,0.0721463765359127,0.992597992116563,0.998471804793498
"ENSG00000147799",1115.8109527901,0.0259480272152011,0.0773258059527521,0.320586558444279,0.848127808761128
"ENSG00000147804",142.751275370112,0.0112535835034915,0.0765652082437899,0.407432854833321,0.870104679275281
"ENSG00000147813",101.473166207819,-0.0394978220543239,0.0906236450881604,0.0167955020618351,0.601461781999403
"ENSG00000147852",290.547762971111,0.00118156756737856,0.0751731012661566,0.937724175185323,0.991612124788512
"ENSG00000147853",503.047979757533,-0.00824662510081608,0.0717772354375344,0.753029462942461,0.961330744160021
